Italy.Root.Sw.Sw11.3.ITS1	Italy.Soil.It.Sw11.3.ITS1	Italy.Root.Sw.Sw43.2.ITS1	Italy.Soil.It.Sw11.2.ITS1	Italy.Soil.Sw.It41.3.ITS1	Italy.Soil.It.Sw7.3.ITS1	Italy.Soil.It.It24.3.ITS1	Italy.Root.Sw.It32.2.ITS1	Italy.Soil.Sw.It32.1.ITS1	Italy.Soil.Sw.Sw47.2.ITS1	Italy.Soil.Sw.It15.2.ITS1	Italy.Soil.It.It15.3.ITS1	Italy.Root.Sw.Sw47.3.ITS1	Italy.Soil.Sw.It24.3.ITS1	Italy.Soil.It.It41.3.ITS1	Italy.Root.Sw.It24.1.ITS1	Italy.Soil.Sw.It15.1.ITS1	Italy.Root.Sw.Sw7.1.ITS1	Italy.Soil.It.It32.2.ITS1	Italy.Root.Sw.Sw11.1.ITS1	Italy.Soil.It.It32.3.ITS1	Italy.Soil.It.It41.1.ITS1	Italy.Soil.It.Sw11.1.ITS1	Italy.Soil.It.It24.2.ITS1	Italy.Soil.Sw.Sw7.2.ITS1	Italy.Soil.It.Sw43.2.ITS1	Italy.Root.Sw.Sw47.2.ITS1	Italy.Root.Sw.It24.3.ITS1	Italy.Root.Sw.Sw47.1.ITS1	Italy.Soil.It.Sw7.1.ITS1	Italy.Soil.Sw.It15.3.ITS1	Italy.Root.Sw.It24.2.ITS1	Italy.Soil.Sw.Sw47.1.ITS1	Italy.Soil.It.Sw47.1.ITS1	Italy.Root.Sw.It41.3.ITS1	Italy.Root.Sw.Sw43.3.ITS1	Italy.Soil.Sw.Sw43.3.ITS1	Italy.Root.Sw.It32.3.ITS1	Italy.Soil.Sw.Sw11.1.ITS1	Italy.Root.Sw.It41.2.ITS1	Italy.Root.Sw.Sw43.1.ITS1	Italy.Soil.It.Sw43.3.ITS1	Italy.Soil.It.It15.2.ITS1	Italy.Soil.It.Sw47.2.ITS1	Italy.Soil.Sw.It32.3.ITS1	Italy.Soil.Sw.It24.2.ITS1	Italy.Soil.Sw.Sw43.1.ITS1	Italy.Soil.Sw.Sw11.3.ITS1	Italy.Root.Sw.It41.1.ITS1	Italy.Soil.It.Sw43.1.ITS1	Italy.Soil.Sw.Sw43.2.ITS1	Italy.Soil.Sw.It32.2.ITS1	Italy.Soil.It.It41.2.ITS1	Italy.Root.Sw.It15.1.ITS1	Italy.Soil.It.Sw47.3.ITS1	Italy.Soil.Sw.Sw11.2.ITS1	Italy.Soil.Sw.It24.1.ITS1	Italy.Soil.Sw.Sw7.3.ITS1	Italy.Soil.Sw.Sw47.3.ITS1	Italy.Root.Sw.It15.2.ITS1	Italy.Root.Sw.Sw7.2.ITS1	Italy.Root.Sw.It15.3.ITS1	Italy.Soil.Sw.Sw7.1.ITS1	Italy.Soil.It.Sw7.2.ITS1	Italy.Soil.Sw.It41.2.ITS1	Italy.Soil.Sw.It41.1.ITS1	Italy.Root.Sw.Sw7.3.ITS1	Italy.Soil.It.It24.1.ITS1	Italy.Soil.It.It15.1.ITS1	Italy.Soil.It.It32.1.ITS1	Italy.Root.Sw.Sw11.2.ITS1	Italy.Root.Sw.It32.1.ITS1	Italy.Root.It.Sw7.1.ITS1	Sweden.Root.Sw.Sw.6.ITS1	Italy.Root.It.It32.2.ITS1	Sweden.Soil.Sw.Sw.2.ITS1	Sweden.Root.Sw.Sw.2.ITS1	Italy.Soil.Unplanted.Ita.1.ITS1	Sweden.Root.Sw.Sw.1.ITS1	Sweden.DP.Soil.Sw.Sw.3.ITS1	Sweden.Root.Sw.Sw.3.ITS1	Italy.Root.It.It41.1.ITS1	Sweden.Root.Sw.Sw.4.ITS1	Italy.Root.It.Sw7.2.ITS1	Sweden.Soil.Unplanted.Sw.3.ITS1	Italy.Root.It.It24.3.ITS1	Sweden.DP.Soil.Sw.It.3.ITS1	Italy.Soil.Unplanted.Ita.2.ITS1	Sweden.Soil.Sw.Sw.5.ITS1	Italy.Root.It.Sw7.3.ITS1	Sweden.Soil.Sw.Sw.1.ITS1	Italy.Root.It.Sw43.2.ITS1	Italy.Root.It.It15.1.ITS1	Italy.Root.It.It15.2.ITS1	Italy.Root.It.It41.3.ITS1	Sweden.DP.Soil.Sw.Sw.1.ITS1	Sweden.Soil.It.Sw.2.ITS1	Sweden.Soil.Unplanted.It.2.ITS1	Sweden.Soil.It.Sw.1.ITS1	Italy.Root.It.Sw43.1.ITS1	Sweden.Root.Sw.Sw.5.ITS1	Sweden.DP.Soil.It.Sw.1.ITS1	Sweden.Root.It.Sw.1.ITS1	Sweden.Root.It.Sw.4.ITS1	Italy.Soil.Unplanted.Swe2.ITS1	Sweden.Soil.Unplanted.It.1.ITS1	Italy.Root.It.Sw47.2.ITS1	Italy.Root.It.Sw43.3.ITS1	Italy.Root.It.It41.2.ITS1	Sweden.DP.Soil.Sw.It.1.ITS1	Italy.Root.It.Sw11.1.ITS1	Sweden.Soil.Sw.Sw.4.ITS1	Sweden.Soil.It.Sw.6.ITS1	Sweden.Soil.Unplanted.Sw.2.ITS1	Italy.Root.It.Sw11.2.ITS1	Italy.Soil.Unplanted.Swe1.ITS1	Sweden.Root.It.Sw.3.ITS1	Italy.Root.It.Sw11.3.ITS1	Sweden.Soil.Sw.Sw.6.ITS1	Sweden.Soil.Unplanted.Sw.1.ITS1	Italy.Soil.Unplanted.Swe3.ITS1	Sweden.Root.It.Sw.6.ITS1	Italy.Root.It.It24.2.ITS1	Italy.Root.It.Sw47.1.ITS1	Italy.Root.It.Sw47.3.ITS1	Sweden.Soil.It.Sw.5.ITS1	Sweden.DP.Soil.It.It.3.ITS1	Italy.Root.It.It24.1.ITS1	Sweden.Soil.Sw.Sw.3.ITS1	Sweden.DP.Soil.Sw.It.2.ITS1	Sweden.DP.Soil.It.Sw.3.ITS1	Italy.Root.It.It32.1.ITS1	Sweden.DP.Soil.Sw.Sw.2.ITS1	Sweden.Root.It.Sw.5.ITS1	Sweden.Soil.It.Sw.3.ITS1	Sweden.DP.Soil.It.It.2.ITS1	Sweden.Root.It.Sw.2.ITS1	Sweden.Soil.Unplanted.It.3.ITS1	Italy.Root.It.It32.3.ITS1	Sweden.DP.Soil.It.It.1.ITS1	Italy.Root.It.It15.3.ITS1	Sweden.DP.Soil.It.Sw.2.ITS1	Sweden.Soil.It.Sw.4.ITS1	Italy.Soil.Unplanted.Ita.3.ITS1
OTU_188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	609	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_448	0	23	0	24	0	8	4	1	0	1	2	27	0	1	7	0	0	0	0	0	2	9	4	8	4	14	3	0	1	7	16	0	1	5	0	0	0	0	0	2	0	13	12	1	0	0	0	29	0	100	0	3	2	0	8	0	0	0	0	0	0	0	0	5	0	0	0	11	4	2	0	0	0	0	88	2	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	3	2	15	1	0	10	2	1	0	8	0	0	5	0	0	0	9	0	24	4	2	0	0	0	0	1	0	0	2	5	0	0	0	0	14	0	0	0	6	0	1	0	0	2	1	0	5	0
OTU_559	4	0	0	0	0	1	0	0	2	1	18	3	0	3	1	3	19	1	0	0	0	0	2	0	88	1	9	0	13	0	4	0	28	2	0	4	1	0	30	1	0	0	1	0	0	4	7	0	0	0	3	15	1	2	0	8	6	0	1	0	8	1	1	0	6	1	0	0	0	0	0	0	0	18	0	32	3	0	10	4	2	0	2	0	4	0	10	0	26	0	20	0	0	0	0	4	1	0	26	0	1	4	0	5	1	3	0	0	1	11	0	16	0	6	0	0	3	0	112	2	0	2	1	6	0	16	0	0	24	7	0	0	18	0	12	2	1	0	1	1	0	0	11	0
OTU_1386	0	2	0	5	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	3	0	0	0	0	76	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_671	0	0	0	28	2	0	0	0	0	1	20	0	0	3	3	0	0	0	0	0	11	0	0	4	11	8	0	0	0	14	1	0	13	0	0	0	0	0	2	0	0	0	1	0	0	1	31	3	0	0	3	2	7	0	0	0	3	1	0	0	0	0	1	1	0	1	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	39	61	0	0	8	0	0	0	8	0	0	0	0	0	0	2	0	0	2	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	7	10	0	50	0	5	0	0	1	0
OTU_952	0	15	0	16	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	46	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	2	0	0	0	13	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
OTU_649	1	2	0	3	0	1	1	1	1	1	62	0	0	0	0	0	15	1	2	0	1	2	0	3	31	0	0	0	0	3	0	5	6	0	0	0	1	0	2	1	11	8	7	5	0	29	33	1	1	0	3	1	0	1	1	1	0	0	0	7	0	0	1	1	7	1	0	63	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	2
OTU_494	2	12	0	1	1	0	0	0	0	0	5	3	0	0	0	0	379	0	0	0	0	0	52	0	1	2	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	1	0	0	3	0	1	0	0	0	2	0	0	0	0	1	1	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_453	0	1	0	1	0	2	17	0	0	1	0	19	3	0	3	1	0	0	0	0	4	1	3	90	1	7	0	0	0	1	4	0	27	0	0	0	4	1	0	1	0	4	4	46	295	10	11	0	0	28	0	0	0	0	0	0	0	1	0	0	11	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_857	0	0	0	4	0	0	149	0	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	1	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_224	1	9	0	10	45	3	3	0	15	2	14	2	0	4	114	0	45	1	0	0	16	20	11	2	1	29	0	0	1	3	0	0	19	9	0	34	5	5	109	2	4	21	8	3	4	12	6	1	3	4	1	7	1	1	1	10	1	53	0	1	2	0	2	0	36	25	3	12	0	0	0	0	0	11	0	3	2	1	0	4	0	0	0	2	8	2	317	0	25	2	4	0	1	21	4	212	15	6	55	0	0	7	0	20	0	40	0	0	2	6	0	4	28	14	1	3	5	0	4	5	3	17	0	7	0	1	25	4	49	7	13	1	1976	1	576	3	5	1	0	3	0	3	97	0
OTU_5273	0	0	0	0	0	0	0	0	0	0	13	3	0	0	0	0	0	0	0	0	0	1	60	0	0	0	0	0	5	0	0	0	6	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	5	0	0	2	0	0	0	9	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OTU_217	0	0	0	0	2	0	0	0	0	0	99	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	45	0	0	0	0	0	0	0	0	10	0	16	0	0	0	0	0	9	0	0	0	6	0	0	4	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	356	0	22	2	53	0	0	0	0	0	230	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	7	0	0	0	0	0	0	0	839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_299	0	15	0	2	0	2	1	0	2	1	0	7	5	31	0	35	84	0	1	0	1	0	5	3	0	0	0	1	0	7	0	0	0	0	1	0	0	0	8	0	0	0	0	7	0	1	2	0	0	1	0	4	0	1	4	3	21	0	3	0	0	0	1	1	3	0	0	0	2	0	0	0	0	3	1	21	96	0	246	0	6	0	2	0	3	0	14	0	183	2	44	0	0	1	0	90	137	1	318	0	0	5	19	50	0	7	0	0	0	8	0	46	13	1	0	0	285	0	62	0	0	0	0	0	0	39	165	0	51	1	0	0	17	7	13	2	24	7	15	4	0	0	449	0
OTU_359	0	1216	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_802	0	0	0	0	0	2	7	0	0	0	0	0	0	0	0	0	34	0	14	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	72	19	0	0	0	0	0	0	9	0	0	0	30	0	0	0	0	0	0
OTU_835	0	0	0	12	5	17	1	0	2	2	1	60	0	0	0	5	3	0	3	0	1	3	0	1	2	5	46	1	0	0	0	23	4	0	0	17	9	2	4	0	0	0	0	3	0	0	3	2	0	0	23	2	0	0	0	11	1	0	1	1	0	0	3	0	0	0	0	4	1	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_545	0	0	1	2	0	0	0	1	0	0	1	0	0	0	0	0	569	0	0	0	0	2	21	0	0	5	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_871	0	3	0	86	1	0	0	0	1	0	0	0	1	0	0	0	7	0	0	0	0	1	13	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	0	0	1	1	0	0	5	0	0	1	1	0	0	0	0	0	0	0	0	6	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_730	25	0	0	0	0	0	0	1	0	0	0	0	272	0	0	3	2	0	0	0	0	0	0	0	2	0	0	3	0	0	1	0	0	0	9	26	5	34	0	0	0	0	0	0	1	0	5	7	0	0	0	0	0	8	1	1	0	4	2	1	0	23	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	2	0	4	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	4	1	0	0	3	0	0	0	0	2	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_485	1	549	0	21	2	20	24	0	0	0	0	71	0	18	2	0	17	0	1	0	7	2	25	25	0	15	0	0	0	4	10	0	53	3	0	0	3	0	0	1	0	45	7	20	4	1	1	0	2	1	6	1	2	0	16	1	0	4	1	0	0	0	0	4	1	3	0	0	4	2	0	0	0	0	4	0	0	47	0	0	0	0	0	10	0	0	0	25	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	5	2	0	0	6	0	0	0	8	1	0	8	0	0	1	0	0	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	22	0	4	0	0	0
OTU_400	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	5	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_737	2	0	0	0	0	0	0	0	0	0	266	0	0	0	0	0	47	0	0	0	0	0	0	0	0	8	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	75	0	0	0	0	0	0	7	0	0	0	0	0	0	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	10	1	0	0	0	4	39	0	0	0	0	0	0	0	0	0
OTU_3345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_790	0	26	0	0	0	22	0	0	1	2	0	0	0	0	1	0	1	0	0	0	1	4	0	0	50	0	0	0	0	0	1	0	2	4	0	0	1	0	0	1	0	5	4	0	0	0	6	22	0	0	0	11	0	0	4	1	0	3	15	0	0	0	0	0	7	0	0	1	0	2	0	0	0	0	1	6	0	2	0	0	0	0	0	0	0	0	0	4	5	1	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_820	0	0	0	20	0	16	2	0	0	0	2	29	0	0	1	0	3	0	12	0	0	4	5	2	0	68	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	6	11	8	1	0	1	1	0	4	0	1	1	0	6	0	0	0	6	0	0	0	0	1	0	1	0	3	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_530	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_320	0	76	0	9	0	3	1	0	0	4	0	9	0	0	4	0	0	0	1	618	0	12	24	0	0	169	0	0	0	1	3	0	6	25	0	0	0	0	0	0	0	8	0	1	0	0	3	2	0	3	4	24	23	0	6	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	1	0	0	0	1	0	9	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7
OTU_1423	0	10	5	0	0	12	0	1	1	0	0	0	0	2	1	1	2	0	0	0	0	2	2	1	0	5	0	0	1	0	2	0	1	99	3	0	0	2	2	0	0	0	1	0	0	0	0	4	0	0	0	1	1	0	2	3	0	1	0	0	0	0	3	0	0	0	0	6	1	1	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	1	0	1	2	0	5	0	0	43	0	0	1	0	2	0	1	0	0	0	8	2	1	0	1	0	0	0	0	44	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	11	2	0	0	0	0	0	0	0	0
OTU_648	0	18	0	8	0	2	2	1	2	13	5	6	0	1	2	0	4	0	0	0	2	8	7	0	0	0	0	0	0	3	5	0	0	3	0	0	2	0	5	0	0	0	14	4	1	0	2	0	0	3	1	2	0	1	1	0	0	4	1	0	0	0	0	0	9	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	95	0	0	0	0	0	154	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_598	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	23	25	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_724	0	14	0	7	1	0	7	0	1	4	10	12	3	3	0	3	10	0	5	0	0	1	12	0	3	23	0	0	0	2	4	0	6	3	0	2	0	0	1	0	0	0	5	3	1	2	3	8	0	0	4	2	3	0	2	0	1	5	4	0	0	0	3	0	5	0	0	9	0	9	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7	0	0	0	0	4	0	1	0	0	0	0	1	0	0	0	0	20	0	0	0	4	0	1	0	0	0	0	4	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU_375	0	0	1	3	1	44	1	0	0	2	2	0	0	0	0	13	27	0	1	3	3	0	9	0	2	0	0	2	0	1	1	0	4	1	0	0	2	0	0	0	2	0	1	1	1	0	0	4	0	3	0	2	0	0	0	13	0	0	9	0	0	0	0	0	0	0	0	46	0	0	0	0	0	9	0	34	0	6	1	0	1	0	3	0	11	1	7	0	2	0	28	1	1	0	1	1	28	141	77	0	1	50	0	0	1	9	0	0	0	18	0	17	11	5	3	1	1	0	11	21	1	2	0	0	0	27	4	0	17	138	6	0	1	3	74	3	2	8	0	2	1	4	14	0
OTU_1258	0	0	0	0	0	18	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_415	0	0	0	5	0	0	10	0	3	0	0	0	0	0	0	0	21	0	0	0	0	1	9	0	20	408	0	0	0	3	0	0	4	0	0	0	5	0	0	0	0	2	41	0	0	0	1	2	4	0	3	1	0	0	10	0	2	0	0	0	14	0	0	0	0	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	4	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
